e		NA		mingpaonews		7
e		NA		minhui		7
e		NA		ML		7
e		NA		NMD		7
e		NA		NND		7
e		NA		NPC		7
e		NA		on9		7
e		NA		orgasmus		7
e		NA		peacehall		7
e		NA		penis		7
e		NA		phuc		7
e		NA		piss		7
e		NA		pussy		7
e		NA		qq		7
e		NA		renminbao		7
e		NA		ri		7
e		NA		rivals		7
e		NA		sb		7
e		NA		screw		7
e		NA		secretchina		7
e		NA		sega		7
e		NA		sex		7
e		NA		sf		7
e		NA		shengda		7
e		NA		shit		7
e		NA		sht		7
e		NA		shyt		7
e		NA		SM		7
e		NA		snatch		7
e		NA		soundofhope		7
e		NA		SUCK		7
e		NA		taobao		7
e		NA		tmd		7
e		NA		tnnd		7
e		NA		UR		7
e		NA		urban		7
e		NA		urTNND		7
e		NA		webgamecomcn		7
e		NA		WG		7
e		NA		xinguangming		7
e		NA		xinsheng		7
e		NA		yuanming		7
e		NA		yuanmingxinsheng		7
e		NA		zhengjian		7
e		NA		zhengqing		7
e		NA		zhengwunet		7
e		NA		zhongguohun		7
